Date,Open,High,Low,Close,signals,selected_strategy,regime,model_name,accuracy
2026-09-01 22:00:00,99.68,99.9,99.33,99.7,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-01 23:00:00,99.67,100.2,99.67,100.15,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 00:00:00,100.0,100.14,99.66,99.78,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 01:00:00,99.61,99.95,98.57,99.04,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 02:00:00,99.14,99.92,98.79,99.92,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 03:00:00,99.88,100.68,99.88,100.18,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 04:00:00,100.19,100.19,99.74,100.07,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 05:00:00,100.03,100.37,99.86,100.22,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 06:00:00,100.32,100.34,99.74,99.95,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 07:00:00,100.17,100.31,99.89,99.89,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 08:00:00,99.75,99.98,98.87,99.01,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 09:00:00,99.19,99.3,98.29,98.63,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 10:00:00,98.5,98.52,97.54,98.12,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 11:00:00,98.17,98.17,97.42,98.05,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 12:00:00,98.08,98.45,97.75,97.75,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 13:00:00,97.79,99.58,97.79,99.1,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 14:00:00,99.1,99.74,98.96,98.96,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 15:00:00,98.9,99.47,98.49,99.09,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 16:00:00,99.14,99.75,98.81,98.81,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 17:00:00,98.92,99.27,98.25,99.27,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 18:00:00,99.3,99.6,99.22,99.5,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 19:00:00,99.6,99.6,99.1,99.35,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 20:00:00,99.4,100.01,99.36,99.69,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 21:00:00,99.67,99.8,99.46,99.65,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 22:00:00,99.65,99.74,99.25,99.57,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-02 23:00:00,99.53,100.5,99.47,100.49,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 00:00:00,100.42,100.42,99.55,99.57,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 01:00:00,99.53,100.57,99.27,100.34,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 02:00:00,100.14,101.3,100.0,101.1,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 03:00:00,101.08,101.17,100.24,100.56,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 04:00:00,100.57,100.93,100.13,100.93,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 05:00:00,100.94,101.05,99.76,100.89,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 06:00:00,100.85,100.94,100.6,100.84,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 07:00:00,100.92,101.36,100.3,100.33,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 08:00:00,100.45,101.05,100.45,100.62,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 09:00:00,100.66,100.76,100.21,100.21,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 10:00:00,100.15,100.47,99.96,100.44,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 11:00:00,100.49,100.94,100.35,100.85,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 12:00:00,100.8,101.85,100.66,101.76,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 13:00:00,101.71,102.02,101.18,101.45,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 14:00:00,101.36,104.8,101.31,104.8,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 15:00:00,104.83,105.62,103.84,105.15,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 16:00:00,104.98,104.98,103.96,104.63,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 17:00:00,104.58,105.17,104.45,105.11,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 18:00:00,105.09,105.23,104.68,105.23,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 19:00:00,105.24,105.81,105.11,105.27,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 20:00:00,105.21,105.41,104.8,105.07,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 21:00:00,104.95,105.66,104.89,105.22,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 22:00:00,105.19,105.19,103.72,104.2,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-03 23:00:00,104.16,104.22,103.87,103.92,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 00:00:00,103.96,104.28,103.5,103.5,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 01:00:00,103.53,103.83,103.31,103.83,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 02:00:00,103.79,103.79,103.36,103.46,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 03:00:00,103.75,104.15,103.75,103.75,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 04:00:00,103.69,104.32,103.61,103.91,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 05:00:00,103.8,104.05,103.48,103.49,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 06:00:00,103.7,104.0,103.4,103.59,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 07:00:00,103.76,104.03,103.54,103.57,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 08:00:00,103.4,104.5,103.28,104.36,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 09:00:00,104.35,104.77,104.04,104.11,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 10:00:00,104.01,104.11,103.59,104.11,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 11:00:00,103.99,104.45,103.99,104.12,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 12:00:00,104.05,104.4,100.29,101.62,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 13:00:00,101.42,102.23,101.09,101.78,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 14:00:00,101.69,101.78,100.41,100.8,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 15:00:00,100.76,101.6,100.76,101.44,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 16:00:00,101.43,102.07,101.43,101.81,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 17:00:00,101.8,101.8,101.11,101.11,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 18:00:00,101.27,101.66,101.27,101.63,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 19:00:00,101.67,101.92,101.65,101.75,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 20:00:00,101.8,101.84,101.63,101.84,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 21:00:00,101.84,101.84,101.52,101.59,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 22:00:00,101.65,101.81,101.65,101.71,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-04 23:00:00,101.69,101.94,101.69,101.92,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 00:00:00,101.91,101.97,101.79,101.91,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 01:00:00,101.83,102.13,101.77,101.96,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 02:00:00,101.81,101.95,101.76,101.94,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 03:00:00,101.94,101.99,101.79,101.86,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 04:00:00,101.89,101.95,101.73,101.83,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 05:00:00,101.75,101.85,101.66,101.85,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 06:00:00,101.87,102.36,101.86,102.29,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 07:00:00,102.35,102.56,102.23,102.24,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 08:00:00,102.26,102.55,102.16,102.54,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 09:00:00,102.59,102.77,102.58,102.59,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 10:00:00,102.55,102.69,102.42,102.56,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 11:00:00,102.57,102.57,102.27,102.42,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 12:00:00,102.4,103.19,102.32,103.13,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 13:00:00,103.21,103.33,102.7,102.71,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 14:00:00,102.71,102.95,102.71,102.93,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 15:00:00,102.89,102.97,102.71,102.97,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 16:00:00,102.93,103.44,102.87,103.39,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 17:00:00,103.41,104.29,103.32,104.29,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 18:00:00,104.29,104.37,103.76,103.79,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 19:00:00,103.76,103.96,103.28,103.43,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 20:00:00,103.46,103.58,103.2,103.33,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 21:00:00,103.27,103.99,103.27,103.67,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 22:00:00,103.78,103.78,103.27,103.34,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-05 23:00:00,103.35,103.37,103.03,103.15,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 00:00:00,103.24,103.5,103.24,103.35,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 01:00:00,103.28,104.15,103.28,104.0,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 02:00:00,104.17,104.73,103.95,104.35,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 03:00:00,104.41,107.02,104.41,105.91,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 04:00:00,105.95,106.27,105.64,105.95,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 05:00:00,105.77,106.77,105.53,106.45,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 06:00:00,106.35,106.35,105.31,105.44,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 07:00:00,105.39,105.52,104.72,105.22,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 08:00:00,105.26,105.38,105.0,105.31,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 09:00:00,105.19,107.24,105.19,106.44,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 10:00:00,106.5,106.82,106.44,106.65,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 11:00:00,106.5,106.71,106.31,106.53,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 12:00:00,106.49,107.31,106.43,106.86,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 13:00:00,106.75,107.13,106.01,107.13,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 14:00:00,107.0,107.0,105.22,105.76,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 15:00:00,105.7,105.95,104.99,105.74,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 16:00:00,105.75,106.39,105.51,106.07,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 17:00:00,106.02,106.43,105.6,106.22,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 18:00:00,106.23,106.52,105.89,105.89,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 19:00:00,105.9,105.9,105.42,105.52,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 20:00:00,105.46,105.8,105.37,105.8,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 21:00:00,105.87,106.16,105.86,105.93,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 22:00:00,105.69,105.99,105.03,105.9,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-06 23:00:00,105.85,106.7,105.85,106.51,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 00:00:00,106.48,106.65,105.9,106.13,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 01:00:00,106.07,106.33,105.15,105.21,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 02:00:00,105.31,107.01,104.99,105.74,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 03:00:00,105.78,105.88,104.99,104.99,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 04:00:00,104.92,105.28,104.82,105.05,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 05:00:00,105.08,105.8,105.08,105.13,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 06:00:00,105.1,105.32,104.92,105.08,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 07:00:00,105.06,105.43,103.83,104.45,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 08:00:00,104.47,104.85,104.47,104.74,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 09:00:00,104.73,105.12,104.64,104.64,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 10:00:00,104.7,105.12,104.7,105.08,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 11:00:00,104.96,105.06,104.83,104.89,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 12:00:00,104.99,105.91,104.97,105.77,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 13:00:00,105.71,105.81,104.87,105.16,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 14:00:00,105.05,105.18,104.06,104.7,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 15:00:00,104.55,104.55,103.07,103.07,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 16:00:00,103.2,103.84,103.2,103.84,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 17:00:00,103.84,104.23,103.83,104.17,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 18:00:00,103.93,103.96,103.61,103.92,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 19:00:00,103.93,104.38,103.86,104.35,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 20:00:00,104.36,104.36,103.95,104.14,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 21:00:00,104.13,104.13,103.85,103.91,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 22:00:00,103.79,104.05,103.24,103.52,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-07 23:00:00,103.59,103.99,103.59,103.86,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 00:00:00,103.82,104.11,103.52,104.11,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 01:00:00,104.11,104.38,104.02,104.38,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 02:00:00,104.38,104.54,103.33,103.33,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 03:00:00,103.34,103.41,102.82,103.33,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 04:00:00,103.2,103.38,103.07,103.07,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 05:00:00,103.3,103.49,103.01,103.07,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 06:00:00,102.92,103.05,102.45,102.73,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 07:00:00,102.66,103.11,102.66,102.95,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 08:00:00,102.75,103.23,102.53,103.03,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 09:00:00,103.08,103.8,103.01,103.76,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 10:00:00,103.59,104.04,103.42,103.42,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 11:00:00,103.33,103.33,102.71,102.83,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 12:00:00,102.7,103.3,102.54,103.27,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 13:00:00,103.01,103.01,101.79,102.86,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 14:00:00,102.67,103.41,102.49,103.26,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 15:00:00,103.34,104.34,103.34,104.34,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 16:00:00,104.2,104.8,103.72,104.22,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 17:00:00,104.25,104.37,103.72,103.9,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 18:00:00,103.67,104.44,103.27,103.38,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 19:00:00,103.43,103.57,102.96,103.09,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 20:00:00,103.24,103.77,103.17,103.27,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 21:00:00,103.23,103.34,102.91,102.91,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 22:00:00,103.33,103.45,103.09,103.45,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-08 23:00:00,103.41,103.59,103.32,103.32,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 00:00:00,103.39,103.83,103.39,103.82,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 01:00:00,103.68,103.9,103.38,103.83,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 02:00:00,103.83,103.98,103.4,103.56,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 03:00:00,103.46,103.46,103.02,103.41,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 04:00:00,103.38,104.37,103.38,104.37,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 05:00:00,104.4,104.69,103.8,104.04,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 06:00:00,104.11,104.77,104.11,104.53,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 07:00:00,104.55,105.14,104.51,104.59,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 08:00:00,104.73,105.06,104.65,104.84,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 09:00:00,104.64,104.64,103.52,103.53,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 10:00:00,103.6,104.04,103.59,103.82,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 11:00:00,103.59,104.27,103.34,104.21,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 12:00:00,104.28,104.79,104.25,104.75,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 13:00:00,104.63,104.68,103.63,103.8,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 14:00:00,103.94,104.12,103.41,103.5,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 15:00:00,103.6,103.85,102.13,103.16,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 16:00:00,103.17,103.45,102.82,103.39,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 17:00:00,103.32,103.78,103.24,103.46,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 18:00:00,103.57,103.7,103.3,103.3,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 19:00:00,103.3,103.4,102.23,102.3,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 20:00:00,102.37,102.65,101.98,102.56,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 21:00:00,102.58,102.63,101.87,102.09,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 22:00:00,102.11,102.18,100.36,100.85,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-09 23:00:00,100.81,101.73,100.81,101.58,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 00:00:00,101.6,101.6,100.97,100.97,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 01:00:00,101.11,101.71,100.57,101.03,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 02:00:00,101.07,101.85,101.05,101.85,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 03:00:00,101.86,102.03,101.71,101.82,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 04:00:00,101.89,102.17,101.81,102.05,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 05:00:00,101.89,102.15,101.67,102.09,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 06:00:00,102.08,102.08,101.48,102.04,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 07:00:00,101.92,101.92,100.96,101.26,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 08:00:00,101.3,101.39,101.09,101.28,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 09:00:00,101.03,101.19,100.84,101.16,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 10:00:00,101.11,101.37,100.89,101.1,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 11:00:00,101.05,101.49,100.85,101.03,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 12:00:00,101.08,101.35,98.53,98.94,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 13:00:00,98.98,99.8,98.96,99.78,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 14:00:00,99.81,100.34,99.44,100.08,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 15:00:00,100.21,100.23,99.46,99.72,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 16:00:00,99.68,99.89,98.9,99.51,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 17:00:00,99.66,100.43,99.57,100.08,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 18:00:00,99.92,99.92,99.35,99.77,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 19:00:00,99.85,100.1,99.62,99.75,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 20:00:00,99.72,100.13,99.71,100.11,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 21:00:00,100.1,100.1,99.83,99.84,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 22:00:00,99.77,100.02,99.29,99.29,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-10 23:00:00,99.3,99.36,98.68,98.68,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 00:00:00,98.66,99.4,98.59,99.17,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 01:00:00,99.15,99.47,98.78,99.41,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 02:00:00,99.46,99.52,99.08,99.3,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 03:00:00,99.36,99.4,98.96,99.32,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 04:00:00,99.31,99.89,99.31,99.65,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 05:00:00,99.66,99.87,99.57,99.87,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 06:00:00,99.88,99.99,99.67,99.81,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 07:00:00,99.8,100.11,99.71,99.81,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 08:00:00,99.76,100.25,99.65,99.95,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 09:00:00,99.88,99.89,99.13,99.13,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 10:00:00,99.52,99.69,99.27,99.27,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 11:00:00,99.12,99.57,98.62,99.5,1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 12:00:00,99.5,101.79,98.0,101.69,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 13:00:00,101.65,104.84,100.65,104.84,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 14:00:00,104.85,105.77,102.83,103.31,-1.0,momentum,Bull,xgboost,0.521311475409836
2026-09-11 15:00:00,103.26,103.32,102.85,103.16,-1.0,momentum,Bull,xgboost,0.521311475409836
